source,frame,label,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
opencv_vtest.avi,545,walking_smoke_dense,0.569966,0.312728,0.022339,0.9924,0.570129,0.309645,0.020918,0.9909,0.57008,0.309545,0.020889,0.9915,0.570018,0.309439,0.020862,0.9917,0.570282,0.309553,0.02417,0.989,0.570459,0.309419,0.024184,0.9892,0.568809,0.31081,0.024184,0.9868,0.570353,0.309576,0.02103,0.9916,0.570276,0.3119,0.035145,0.9806,0.570326,0.314574,0.022726,0.9885,0.570638,0.314689,0.026794,0.9838,0.577612,0.324525,0.00868,0.9993,0.575921,0.323161,0.04442,0.999,0.587879,0.336889,-0.014126,0.6647,0.575922,0.339233,0.04176,0.6095,0.600575,0.340267,-0.042671,0.549,0.574931,0.351019,0.024851,0.4685,0.602687,0.344835,-0.051151,0.479,0.574622,0.3551,0.023768,0.4349,0.604625,0.341775,-0.052707,0.4793,0.575101,0.354955,0.018291,0.4291,0.602623,0.341613,-0.044701,0.4461,0.575273,0.353709,0.021838,0.4163,0.579869,0.36563,-0.014065,0.9992,0.577776,0.364117,0.014154,0.9982,0.581418,0.396335,-0.034653,0.6688,0.580111,0.396883,-0.014504,0.6443,0.592699,0.432519,-0.029897,0.6585,0.579465,0.431878,-0.006495,0.6663,0.593965,0.438159,-0.030797,0.6449,0.5783,0.441536,-0.006536,0.7247,0.594119,0.438549,-0.055337,0.6005,0.573534,0.437954,-0.029787,0.6055
opencv_vtest.avi,555,walking_smoke_dense,0.252847,0.643942,0.002992,0.993,0.24954,0.640334,0.002073,0.9917,0.248872,0.640477,0.002062,0.9923,0.248222,0.640701,0.002056,0.9925,0.250375,0.640272,-0.010072,0.99,0.250308,0.640372,-0.010082,0.9902,0.250223,0.640573,-0.010141,0.9881,0.244736,0.6431,0.00372,0.9923,0.247467,0.643047,-0.051455,0.9825,0.251929,0.648071,0.006343,0.9894,0.25273,0.648042,-0.009785,0.9853,0.234547,0.680805,0.032363,0.9992,0.255995,0.675692,-0.089389,0.999,0.235805,0.718712,0.057128,0.6131,0.265101,0.712769,-0.116,0.6357,0.248574,0.735605,0.062695,0.5051,0.281842,0.740184,-0.11821,0.4881,0.25009,0.740459,0.067638,0.4425,0.286445,0.748593,-0.12988,0.4525,0.252891,0.738467,0.057796,0.4426,0.287632,0.746338,-0.123966,0.4448,0.253403,0.737136,0.058648,0.4117,0.285039,0.743765,-0.115457,0.4204,0.248073,0.762924,0.041177,0.9991,0.26332,0.760771,-0.041314,0.9983,0.254433,0.805487,0.110788,0.6756,0.276594,0.809608,-0.026472,0.6786,0.259208,0.845558,0.172025,0.6764,0.285718,0.86886,-0.012048,0.6988,0.258455,0.855271,0.177012,0.6689,0.285379,0.882871,-0.012449,0.7505,0.268375,0.854632,0.160694,0.6084,0.299929,0.86766,-0.047538,0.6412
opencv_vtest.avi,560,walking_smoke_dense,0.257527,0.636843,0.064138,0.9936,0.254769,0.631854,0.063728,0.9924,0.254242,0.631841,0.063713,0.9929,0.253676,0.631888,0.063705,0.9931,0.254931,0.632169,0.04923,0.9909,0.254609,0.632309,0.049206,0.9911,0.254274,0.632495,0.049132,0.9891,0.249337,0.636008,0.061481,0.9929,0.251247,0.636186,-0.003666,0.9841,0.256467,0.64303,0.065236,0.9903,0.256433,0.64326,0.046453,0.9866,0.239751,0.666981,0.08629,0.9992,0.255961,0.670791,-0.056511,0.9991,0.242834,0.711285,0.107413,0.5594,0.263557,0.704762,-0.10551,0.6464,0.259411,0.719825,0.102755,0.4601,0.270422,0.700085,-0.120281,0.5039,0.262874,0.724749,0.103741,0.4059,0.27274,0.700654,-0.13055,0.4734,0.264248,0.720471,0.098068,0.4061,0.27051,0.695698,-0.127675,0.4641,0.263667,0.718571,0.09918,0.3777,0.268875,0.696028,-0.119274,0.4361,0.254058,0.762205,0.049512,0.999,0.269535,0.758656,-0.049557,0.9984,0.266889,0.816643,0.063137,0.6399,0.293971,0.821153,-0.030734,0.695,0.265607,0.883722,0.085204,0.6658,0.300099,0.896207,-0.015021,0.7238,0.262176,0.897147,0.085391,0.6692,0.298288,0.906259,-0.014741,0.7699,0.280817,0.888616,0.062892,0.6028,0.315128,0.899164,-0.048756,0.666
opencv_vtest.avi,565,walking_smoke_dense,0.278248,0.636642,-0.186416,0.9942,0.277105,0.630213,-0.18047,0.9931,0.27668,0.630264,-0.180463,0.9935,0.275937,0.627441,-0.180485,0.9937,0.276517,0.630504,-0.194428,0.9918,0.27573,0.630713,-0.194478,0.9919,0.274795,0.631109,-0.194556,0.9902,0.269309,0.63395,-0.133543,0.9934,0.269506,0.634001,-0.195854,0.9857,0.276066,0.64326,-0.164876,0.9911,0.275359,0.643701,-0.182942,0.9879,0.253762,0.675507,-0.040765,0.9989,0.269229,0.689464,-0.196139,0.9992,0.263885,0.711951,0.048714,0.5057,0.291001,0.737366,-0.190661,0.6808,0.281987,0.716277,0.084433,0.4253,0.319996,0.775159,-0.184758,0.5523,0.284009,0.716802,0.087907,0.3812,0.32863,0.778388,-0.203138,0.524,0.287922,0.71156,0.084072,0.3812,0.330085,0.771786,-0.206288,0.5153,0.28802,0.712595,0.08263,0.3539,0.327735,0.770815,-0.185093,0.4877,0.266068,0.773147,0.047858,0.9984,0.273298,0.778472,-0.047963,0.998,0.269446,0.844364,0.076487,0.6056,0.28808,0.859366,0.002467,0.6929,0.271725,0.917704,0.135283,0.6559,0.284474,0.919093,0.089195,0.7271,0.267181,0.922671,0.13568,0.6566,0.280748,0.922573,0.096456,0.7582,0.280272,0.919246,0.122792,0.6095,0.313654,0.929671,0.064721,0.6712
opencv_vtest.avi,570,walking_smoke_dense,0.279954,0.624616,-0.071285,0.9947,0.277644,0.618795,-0.066189,0.9938,0.277147,0.618673,-0.066193,0.9941,0.276563,0.618203,-0.066201,0.9943,0.277385,0.61923,-0.083034,0.9926,0.276834,0.619373,-0.083035,0.9927,0.276212,0.619592,-0.083085,0.9912,0.271123,0.621536,-0.076523,0.9939,0.27136,0.622885,-0.109873,0.9871,0.278281,0.630632,-0.056866,0.9919,0.277928,0.630954,-0.07848,0.989,0.262765,0.652106,0.038553,0.999,0.266618,0.658842,-0.139374,0.9993,0.269413,0.701375,0.085944,0.4601,0.275038,0.732469,-0.152382,0.7101,0.287282,0.720193,0.078978,0.3907,0.295188,0.765097,-0.150488,0.591,0.291581,0.72304,0.082957,0.3521,0.295072,0.776808,-0.164329,0.562,0.295133,0.724346,0.074072,0.3521,0.302303,0.774193,-0.162396,0.553,0.293495,0.722184,0.074006,0.3278,0.302888,0.769828,-0.148796,0.5222,0.269066,0.758085,0.052427,0.9984,0.271912,0.76299,-0.052518,0.998,0.269721,0.832415,0.088645,0.6005,0.269267,0.842825,-0.014301,0.7171,0.272822,0.899577,0.147543,0.6677,0.261822,0.917724,0.035763,0.7495,0.268037,0.91285,0.150418,0.6663,0.256555,0.929256,0.03855,0.7703,0.296952,0.906337,0.121263,0.6349,0.282529,0.940101,0.001912,0.6982
opencv_vtest.avi,575,walking_smoke_dense,0.291045,0.618691,-0.030986,0.9948,0.289129,0.612397,-0.028772,0.9937,0.288506,0.612038,-0.028784,0.9938,0.287857,0.611698,-0.028817,0.9942,0.289604,0.612972,-0.042396,0.993,0.289404,0.613003,-0.042353,0.9931,0.289184,0.613096,-0.042387,0.9918,0.283676,0.613808,-0.027098,0.9937,0.286615,0.615495,-0.075086,0.988,0.289409,0.623345,-0.023145,0.9917,0.289747,0.624016,-0.040501,0.9892,0.268874,0.637513,0.031915,0.9988,0.288557,0.645983,-0.103985,0.9993,0.267798,0.650901,0.114543,0.4179,0.293536,0.700402,-0.11372,0.73,0.278076,0.652252,0.1895,0.3551,0.300328,0.721048,-0.098065,0.6127,0.279458,0.651632,0.202486,0.3211,0.301896,0.728653,-0.107719,0.5822,0.281989,0.650584,0.196018,0.3211,0.30168,0.728426,-0.10989,0.5721,0.282006,0.651698,0.188206,0.3001,0.301115,0.726595,-0.097874,0.5322,0.275822,0.723481,0.046387,0.9985,0.289148,0.723711,-0.046568,0.9982,0.285146,0.774317,0.092593,0.5677,0.287241,0.765142,0.039547,0.7245,0.292381,0.80807,0.164773,0.6241,0.28704,0.817956,0.123279,0.7521,0.289925,0.821724,0.172089,0.6427,0.283869,0.827711,0.131586,0.7689,0.309973,0.813146,0.159459,0.5911,0.30403,0.821083,0.112268,0.6868
opencv_vtest.avi,580,walking_smoke_dense,0.335978,0.609743,-0.112845,0.9952,0.333869,0.604225,-0.118057,0.9942,0.332481,0.603861,-0.118067,0.9943,0.331195,0.603665,-0.118099,0.9946,0.33653,0.60494,-0.127019,0.9937,0.337111,0.605101,-0.127031,0.9937,0.337581,0.605364,-0.127104,0.9925,0.32789,0.606091,-0.123187,0.9942,0.336191,0.607326,-0.161946,0.9891,0.333597,0.612866,-0.11057,0.9924,0.336385,0.613711,-0.121986,0.9902,0.308242,0.630537,-0.081816,0.9988,0.336258,0.637128,-0.17272,0.9994,0.296823,0.660367,-0.016922,0.3852,0.327389,0.703742,-0.186516,0.7517,0.30894,0.691042,0.023297,0.3224,0.334683,0.782818,-0.188658,0.6453,0.306419,0.695393,0.028382,0.2911,0.334523,0.799412,-0.204631,0.6136,0.309493,0.69373,0.019377,0.2911,0.337418,0.803409,-0.208235,0.6029,0.311511,0.692999,0.020416,0.2723,0.337338,0.797624,-0.190555,0.5578,0.30336,0.707515,0.03383,0.9986,0.316396,0.711764,-0.033983,0.9983,0.321829,0.743683,0.11094,0.5316,0.319737,0.740604,0.090464,0.7257,0.333137,0.779619,0.22724,0.59,0.313551,0.794772,0.213014,0.7558,0.337969,0.787174,0.2389,0.6033,0.30951,0.803074,0.224291,0.7545,0.348366,0.778704,0.222337,0.5659,0.33041,0.795616,0.204332,0.688
opencv_vtest.avi,635,walking_smoke_dense,0.467149,0.702752,0.068431,0.9956,0.466071,0.697869,0.055645,0.9946,0.464928,0.697998,0.055645,0.9947,0.463818,0.69811,0.055638,0.995,0.469623,0.69768,0.055434,0.9942,0.470951,0.697782,0.055435,0.9943,0.472298,0.697943,0.055389,0.9932,0.46352,0.702169,0.008268,0.9946,0.474802,0.702048,0.007027,0.9901,0.465633,0.70852,0.054271,0.993,0.47006,0.708435,0.053616,0.9911,0.452168,0.734303,-0.007932,0.9989,0.48902,0.734172,-0.024519,0.9994,0.450295,0.775215,-0.00686,0.4377,0.493618,0.776867,-0.035506,0.7739,0.442844,0.802812,-0.002907,0.356,0.501957,0.814093,-0.034304,0.6597,0.436279,0.810385,-0.00621,0.321,0.504431,0.824113,-0.038373,0.6239,0.438418,0.804859,-0.007139,0.3191,0.503648,0.823929,-0.038439,0.6114,0.441686,0.804752,-0.003281,0.2929,0.502139,0.820736,-0.034448,0.5611,0.462376,0.810209,0.01182,0.9987,0.486423,0.80947,-0.012041,0.9985,0.465658,0.846962,0.087756,0.5768,0.493248,0.8511,0.060759,0.7525,0.467286,0.902302,0.148445,0.6262,0.499123,0.909556,0.103127,0.7792,0.468166,0.911507,0.155169,0.6404,0.497212,0.917473,0.107591,0.7784,0.471858,0.901596,0.143721,0.5568,0.501747,0.918051,0.088769,0.692
opencv_vtest.avi,640,walking_smoke_dense,0.461808,0.698268,0.011588,0.9959,0.461362,0.693477,-0.000757,0.995,0.460511,0.693827,-0.000772,0.9951,0.459671,0.694188,-0.000808,0.9953,0.464412,0.692585,0.000417,0.9946,0.465627,0.692376,0.000422,0.9947,0.466983,0.692242,0.000384,0.9937,0.459827,0.697971,-0.041231,0.995,0.468908,0.696064,-0.035978,0.9909,0.461027,0.704396,0.0002,0.9936,0.464519,0.703764,0.001541,0.9919,0.447019,0.727712,-0.058966,0.9989,0.484057,0.725787,-0.044346,0.9994,0.446766,0.770463,-0.056197,0.4847,0.49052,0.767716,-0.044321,0.7897,0.441157,0.79846,-0.041532,0.3715,0.498887,0.797438,-0.038067,0.6543,0.436353,0.803471,-0.046005,0.3294,0.501581,0.806306,-0.042403,0.6122,0.437954,0.801061,-0.046005,0.3256,0.500549,0.806166,-0.043148,0.5976,0.440159,0.799708,-0.041488,0.2937,0.498634,0.803671,-0.038868,0.545,0.460723,0.80259,-0.008394,0.9988,0.482993,0.800957,0.008209,0.9985,0.464404,0.84686,0.073762,0.6176,0.482346,0.842395,0.099935,0.7706,0.468671,0.900976,0.151762,0.6612,0.483356,0.891459,0.186011,0.7953,0.469599,0.909312,0.159965,0.6736,0.482666,0.900077,0.194885,0.796,0.470827,0.899215,0.148589,0.5863,0.481991,0.891122,0.184208,0.6945
opencv_vtest.avi,645,walking_smoke_dense,0.463431,0.690106,0.002226,0.996,0.462623,0.685462,-0.010955,0.9947,0.461797,0.68561,-0.010979,0.995,0.460838,0.685818,-0.011003,0.995,0.465657,0.68579,-0.008657,0.9946,0.466844,0.686121,-0.008643,0.9947,0.468021,0.686492,-0.008687,0.9936,0.461128,0.689876,-0.055536,0.9949,0.469485,0.690556,-0.044872,0.991,0.462512,0.696109,-0.011058,0.9938,0.466247,0.696755,-0.008059,0.9923,0.449093,0.721065,-0.079451,0.999,0.485543,0.722564,-0.052109,0.9993,0.451598,0.762976,-0.095763,0.5285,0.492082,0.764145,-0.066399,0.7879,0.445257,0.795463,-0.104037,0.4084,0.499285,0.796306,-0.086372,0.6576,0.439418,0.802135,-0.116436,0.363,0.501896,0.805638,-0.096478,0.6168,0.439142,0.798687,-0.11695,0.357,0.50089,0.80506,-0.10029,0.6,0.441328,0.797098,-0.10544,0.317,0.49914,0.802452,-0.089626,0.5439,0.463175,0.797995,-0.012098,0.9988,0.485332,0.79811,0.01201,0.9985,0.464897,0.831976,0.085959,0.6507,0.483983,0.833747,0.112256,0.7832,0.468754,0.879303,0.195104,0.6902,0.481968,0.885009,0.206033,0.8114,0.469641,0.887821,0.205179,0.7006,0.482217,0.893797,0.214647,0.8131,0.463699,0.874036,0.189796,0.6121,0.481053,0.885241,0.194212,0.7065
opencv_vtest.avi,650,walking_smoke_dense,0.462167,0.66882,0.024096,0.9962,0.461059,0.663993,0.003624,0.995,0.459882,0.66412,0.003572,0.9952,0.458707,0.664152,0.003343,0.9953,0.464165,0.664479,0.015214,0.9949,0.465143,0.664976,0.015185,0.995,0.466065,0.665419,0.015138,0.9939,0.457378,0.669555,-0.025715,0.995,0.466884,0.669949,-0.024381,0.9913,0.460125,0.675525,0.002236,0.9942,0.464324,0.675941,0.015721,0.9929,0.442557,0.700373,-0.025686,0.999,0.478107,0.701314,-0.050189,0.9993,0.444531,0.742691,-0.031723,0.5644,0.482186,0.744027,-0.061785,0.7966,0.442589,0.782016,-0.087349,0.447,0.489735,0.782272,-0.067094,0.6697,0.439238,0.79262,-0.079726,0.3957,0.491711,0.791057,-0.077456,0.6265,0.43826,0.792417,-0.064109,0.3882,0.490771,0.790226,-0.079809,0.6093,0.440357,0.788444,-0.067905,0.3443,0.489765,0.787365,-0.068846,0.5474,0.454354,0.776001,0.013914,0.9989,0.477386,0.774899,-0.014049,0.9986,0.46089,0.817057,0.105021,0.6771,0.481287,0.81892,0.046804,0.8022,0.465472,0.864208,0.196137,0.7111,0.481316,0.874834,0.11144,0.828,0.467606,0.873111,0.204904,0.7222,0.479568,0.883086,0.116971,0.829,0.46545,0.865791,0.186337,0.6125,0.485377,0.883052,0.085407,0.717
opencv_vtest.avi,655,walking_smoke_dense,0.449132,0.658225,0.008801,0.9946,0.447792,0.653621,-0.004952,0.9932,0.446498,0.653819,-0.004967,0.9936,0.445436,0.65395,-0.005004,0.9934,0.451297,0.653159,-0.002247,0.9922,0.452474,0.653051,-0.002233,0.9924,0.453754,0.65295,-0.002273,0.9905,0.444968,0.65744,-0.04848,0.9943,0.455739,0.656146,-0.038773,0.9887,0.44779,0.662948,-0.004734,0.9939,0.451836,0.662824,-0.001219,0.9925,0.434355,0.686665,-0.066648,0.9991,0.470051,0.68607,-0.045897,0.9993,0.432333,0.731363,-0.067675,0.5987,0.47296,0.727467,-0.05035,0.8064,0.430676,0.773499,-0.063618,0.4784,0.479323,0.760888,-0.051504,0.682,0.429883,0.783933,-0.072704,0.4189,0.483091,0.76872,-0.059698,0.6338,0.430453,0.783844,-0.071038,0.4098,0.48161,0.768535,-0.069517,0.6153,0.430465,0.783413,-0.06267,0.362,0.479769,0.765846,-0.055914,0.5523,0.443401,0.763423,-0.011631,0.999,0.465538,0.760342,0.011472,0.9987,0.44886,0.80367,0.07853,0.7054,0.456581,0.789093,0.1237,0.7892,0.463463,0.84947,0.181649,0.7375,0.450102,0.824336,0.242705,0.828,0.466353,0.857509,0.191025,0.7453,0.449769,0.832702,0.254234,0.8318,0.462121,0.857306,0.173167,0.6425,0.44499,0.824219,0.242334,0.7152
opencv_vtest.avi,660,walking_smoke_dense,0.397927,0.649871,0.039042,0.9951,0.396109,0.645537,0.025881,0.9938,0.395292,0.645823,0.025881,0.9942,0.39456,0.646055,0.025851,0.994,0.398889,0.64424,0.03294,0.9929,0.399919,0.643713,0.032952,0.9931,0.400848,0.643182,0.03292,0.9914,0.397059,0.647905,-0.017239,0.9947,0.404793,0.64436,0.008621,0.9897,0.398602,0.653786,0.025349,0.9944,0.402091,0.652351,0.033973,0.9931,0.395973,0.675467,-0.063785,0.9991,0.429158,0.667396,0.004158,0.9993,0.399947,0.709819,-0.027352,0.5923,0.435558,0.701942,0.005902,0.8139,0.407559,0.732168,0.021602,0.4392,0.442681,0.729684,0.003084,0.6643,0.408404,0.73818,0.02133,0.3858,0.443881,0.736843,0.001944,0.6154,0.409958,0.737487,0.020541,0.3771,0.442456,0.736669,0.002259,0.5973,0.410717,0.735221,0.022513,0.3333,0.441384,0.733969,0.003024,0.5354,0.414329,0.747958,-0.019685,0.999,0.433651,0.743942,0.01958,0.9988,0.404759,0.781969,0.03676,0.7345,0.442071,0.788421,0.067218,0.8087,0.405466,0.826761,0.095932,0.7627,0.457668,0.837061,0.099795,0.8438,0.40714,0.834435,0.102467,0.7693,0.459625,0.844362,0.103429,0.8472,0.392758,0.828624,0.0975,0.6579,0.453785,0.839265,0.094138,0.7196
opencv_vtest.avi,665,walking_smoke_dense,0.374772,0.637501,0.008303,0.9471,0.371803,0.636475,0.001607,0.9406,0.370885,0.637216,0.001596,0.9447,0.369971,0.637951,0.001577,0.9433,0.374821,0.635101,-0.000478,0.9419,0.375907,0.634905,-0.000483,0.9479,0.36997,0.628668,-0.000538,0.941,0.363412,0.633002,-0.019305,0.9523,0.369335,0.630018,-0.028318,0.9303,0.375245,0.642279,0.002797,0.9401,0.378463,0.64075,3.2e-05,0.9352,0.366703,0.65771,-0.033678,0.9984,0.385603,0.652807,-0.022126,0.9976,0.372613,0.700945,0.002371,0.535,0.387578,0.689802,-0.051077,0.7547,0.382883,0.713525,0.048371,0.3965,0.395,0.712884,-0.088578,0.6397,0.384265,0.71744,0.051622,0.349,0.395692,0.717729,-0.095638,0.6024,0.386954,0.715657,0.049237,0.3413,0.394804,0.71552,-0.094299,0.5852,0.387102,0.713555,0.048207,0.3019,0.394167,0.713436,-0.089179,0.5244,0.390993,0.733602,-0.014397,0.999,0.390436,0.725216,0.014311,0.9988,0.372712,0.767698,0.029948,0.7581,0.371736,0.754051,0.070674,0.7547,0.394918,0.810561,0.088616,0.783,0.368656,0.790361,0.145816,0.8226,0.403866,0.817255,0.094193,0.7818,0.367847,0.799072,0.153856,0.8286,0.392049,0.824522,0.082778,0.6816,0.362522,0.798435,0.148475,0.711
